data_hora,cidade,temperatura,umidade,precipitacao,precipitacao_24h,ndwi,risco_previsto
2026-05-17 09:00:00,Sao_Paulo,18.9,88.0,0.0,9.5,-0.2542796246003193,Baixo
2026-05-17 10:00:00,Sao_Paulo,19.8,83.0,0.0,9.5,-0.2542796246003193,Baixo
2026-05-17 11:00:00,Sao_Paulo,21.0,77.0,0.0,9.4,-0.2542796246003193,Baixo
2026-05-17 12:00:00,Sao_Paulo,22.0,74.0,0.0,9.4,-0.2542796246003193,Baixo
2026-05-17 13:00:00,Sao_Paulo,22.6,72.0,0.0,9.4,-0.2542796246003193,Baixo
2026-05-17 14:00:00,Sao_Paulo,21.9,76.0,0.2,9.6,-0.2542796246003193,Baixo
2026-05-17 15:00:00,Sao_Paulo,21.5,74.0,0.2,9.8,-0.2542796246003193,Baixo
2026-05-17 16:00:00,Sao_Paulo,19.5,85.0,1.2,11.0,-0.2542796246003193,Baixo
2026-05-17 17:00:00,Sao_Paulo,17.5,96.0,2.4,13.3,-0.2542796246003193,Baixo
2026-05-17 18:00:00,Sao_Paulo,17.5,94.0,1.1,14.4,-0.2542796246003193,Baixo
2026-05-17 19:00:00,Sao_Paulo,17.2,94.0,3.1,17.5,-0.2542796246003193,Baixo
2026-05-17 20:00:00,Sao_Paulo,17.4,95.0,0.8,16.5,-0.2542796246003193,Baixo
2026-05-17 21:00:00,Sao_Paulo,17.5,96.0,0.2,16.7,-0.2542796246003193,Baixo
2026-05-17 22:00:00,Sao_Paulo,17.1,96.0,0.1,11.6,-0.2542796246003193,Baixo
2026-05-17 23:00:00,Sao_Paulo,16.8,98.0,0.1,11.3,-0.2542796246003193,Baixo
2026-05-18 00:00:00,Sao_Paulo,16.4,98.0,0.0,10.3,-0.2542796246003193,Baixo
2026-05-18 01:00:00,Sao_Paulo,16.1,97.0,0.0,10.1,-0.2542796246003193,Baixo
2026-05-18 02:00:00,Sao_Paulo,16.1,95.0,0.0,10.1,-0.2542796246003193,Baixo
2026-05-18 03:00:00,Sao_Paulo,16.6,95.0,0.0,10.1,-0.2542796246003193,Baixo
2026-05-18 04:00:00,Sao_Paulo,16.4,94.0,0.0,10.1,-0.2542796246003193,Baixo
2026-05-18 05:00:00,Sao_Paulo,16.1,95.0,0.0,10.1,-0.2542796246003193,Baixo
2026-05-18 06:00:00,Sao_Paulo,16.0,95.0,0.0,9.8,-0.2542796246003193,Baixo
2026-05-18 07:00:00,Sao_Paulo,16.1,96.0,0.0,9.5,-0.2542796246003193,Baixo
2026-05-18 08:00:00,Sao_Paulo,16.5,94.0,0.1,9.5,-0.2542796246003193,Baixo
2026-05-18 09:00:00,Sao_Paulo,18.5,87.0,0.0,9.5,-0.2542796246003193,Baixo
2026-05-18 10:00:00,Sao_Paulo,18.9,83.0,0.0,9.5,-0.2542796246003193,Baixo
2026-05-18 11:00:00,Sao_Paulo,19.4,80.0,0.0,9.5,-0.2542796246003193,Baixo
2026-05-18 12:00:00,Sao_Paulo,20.1,77.0,0.1,9.6,-0.2542796246003193,Baixo
2026-05-18 13:00:00,Sao_Paulo,19.9,78.0,0.1,9.7,-0.2542796246003193,Baixo
2026-05-18 14:00:00,Sao_Paulo,19.9,79.0,0.4,9.9,-0.2542796246003193,Baixo
2026-05-18 15:00:00,Sao_Paulo,19.4,82.0,0.6,10.3,-0.2542796246003193,Baixo
2026-05-18 16:00:00,Sao_Paulo,18.6,86.0,0.0,9.1,-0.2542796246003193,Baixo
2026-05-18 17:00:00,Sao_Paulo,18.4,88.0,0.0,6.7,-0.2542796246003193,Baixo
2026-05-18 18:00:00,Sao_Paulo,18.0,90.0,0.0,5.6,-0.2542796246003193,Baixo
2026-05-18 19:00:00,Sao_Paulo,17.6,92.0,0.0,2.5,-0.2542796246003193,Baixo
2026-05-18 20:00:00,Sao_Paulo,17.5,92.0,0.0,1.7000000000000002,-0.2542796246003193,Baixo
2026-05-18 21:00:00,Sao_Paulo,17.0,93.0,0.0,1.5,-0.2542796246003193,Baixo
2026-05-18 22:00:00,Sao_Paulo,16.9,91.0,0.1,1.5,-0.2542796246003193,Baixo
2026-05-18 23:00:00,Sao_Paulo,16.5,94.0,0.8,2.2,-0.2542796246003193,Baixo
2026-05-19 00:00:00,Sao_Paulo,16.2,96.0,0.1,2.3,-0.2542796246003193,Baixo
2026-05-19 01:00:00,Sao_Paulo,16.2,95.0,0.1,2.4,-0.2542796246003193,Baixo
2026-05-19 02:00:00,Sao_Paulo,16.2,95.0,0.1,2.5,-0.2542796246003193,Baixo
2026-05-19 03:00:00,Sao_Paulo,15.8,96.0,0.0,2.5,-0.2542796246003193,Baixo
2026-05-19 04:00:00,Sao_Paulo,15.7,96.0,0.1,2.6,-0.2542796246003193,Baixo
2026-05-19 05:00:00,Sao_Paulo,15.6,96.0,0.1,2.7,-0.2542796246003193,Baixo
2026-05-19 06:00:00,Sao_Paulo,15.6,96.0,0.0,2.7,-0.2542796246003193,Baixo
2026-05-19 07:00:00,Sao_Paulo,15.7,96.0,0.0,2.7,-0.2542796246003193,Baixo
2026-05-19 08:00:00,Sao_Paulo,15.8,94.0,0.0,2.6,-0.2542796246003193,Baixo
2026-05-19 09:00:00,Sao_Paulo,16.4,93.0,0.0,2.6,-0.2542796246003193,Baixo
2026-05-19 10:00:00,Sao_Paulo,17.4,87.0,2.0,4.6,-0.2542796246003193,Baixo
2026-05-19 11:00:00,Sao_Paulo,17.6,86.0,1.0,5.6,-0.2542796246003193,Baixo
2026-05-19 12:00:00,Sao_Paulo,18.0,83.0,0.4,5.9,-0.2542796246003193,Baixo
2026-05-19 13:00:00,Sao_Paulo,18.1,83.0,0.2,6.0,-0.2542796246003193,Baixo
2026-05-19 14:00:00,Sao_Paulo,18.5,81.0,0.0,5.6000000000000005,-0.2542796246003193,Baixo
2026-05-19 15:00:00,Sao_Paulo,18.3,80.0,0.0,5.0,-0.2542796246003193,Baixo
2026-05-19 16:00:00,Sao_Paulo,17.8,83.0,0.1,5.1,-0.2542796246003193,Baixo
2026-05-19 17:00:00,Sao_Paulo,17.2,86.0,0.0,5.1,-0.2542796246003193,Baixo
2026-05-19 18:00:00,Sao_Paulo,16.6,88.0,0.0,5.1,-0.2542796246003193,Baixo
2026-05-19 19:00:00,Sao_Paulo,16.3,89.0,0.0,5.1,-0.2542796246003193,Baixo
2026-05-19 20:00:00,Sao_Paulo,16.2,89.0,0.0,5.1,-0.2542796246003193,Baixo
2026-05-19 21:00:00,Sao_Paulo,16.6,90.0,0.0,5.1,-0.2542796246003193,Baixo
2026-05-19 22:00:00,Sao_Paulo,16.5,91.0,0.0,5.0,-0.2542796246003193,Baixo
2026-05-19 23:00:00,Sao_Paulo,16.2,93.0,0.0,4.2,-0.2542796246003193,Baixo
2026-05-20 00:00:00,Sao_Paulo,15.9,95.0,0.0,4.1,-0.2542796246003193,Baixo
2026-05-20 01:00:00,Sao_Paulo,15.9,94.0,0.0,4.0,-0.2542796246003193,Baixo
2026-05-20 02:00:00,Sao_Paulo,15.9,93.0,0.0,3.9,-0.2542796246003193,Baixo
2026-05-20 03:00:00,Sao_Paulo,15.9,96.0,0.0,3.9,-0.2542796246003193,Baixo
2026-05-20 04:00:00,Sao_Paulo,15.6,98.0,0.4,4.2,-0.2542796246003193,Baixo
2026-05-20 05:00:00,Sao_Paulo,15.0,99.0,0.1,4.2,-0.2542796246003193,Baixo
2026-05-20 06:00:00,Sao_Paulo,15.1,100.0,0.3,4.5,-0.2542796246003193,Baixo
2026-05-20 07:00:00,Sao_Paulo,14.9,99.0,0.3,4.800000000000001,-0.2542796246003193,Baixo
2026-05-20 08:00:00,Sao_Paulo,15.2,98.0,1.8,6.6000000000000005,-0.2542796246003193,Baixo
2026-05-20 09:00:00,Sao_Paulo,17.2,88.0,0.1,6.7,-0.2542796246003193,Baixo
2026-05-20 10:00:00,Sao_Paulo,18.1,81.0,0.1,4.8,-0.2542796246003193,Baixo
2026-05-20 11:00:00,Sao_Paulo,18.8,78.0,0.1,3.9,-0.2542796246003193,Baixo
2026-05-20 12:00:00,Sao_Paulo,19.8,72.0,0.1,3.6,-0.2542796246003193,Baixo
2026-05-20 13:00:00,Sao_Paulo,20.7,69.0,0.1,3.5,-0.2542796246003193,Baixo
2026-05-20 14:00:00,Sao_Paulo,20.9,67.0,0.0,3.5,-0.2542796246003193,Baixo
2026-05-20 15:00:00,Sao_Paulo,20.4,71.0,0.0,3.5,-0.2542796246003193,Baixo
2026-05-20 16:00:00,Sao_Paulo,19.9,73.0,0.1,3.5,-0.2542796246003193,Baixo
2026-05-20 17:00:00,Sao_Paulo,18.8,79.0,0.1,3.6,-0.2542796246003193,Baixo
2026-05-20 18:00:00,Sao_Paulo,17.5,88.0,0.1,3.7,-0.2542796246003193,Baixo
2026-05-20 19:00:00,Sao_Paulo,16.8,92.0,0.0,3.7,-0.2542796246003193,Baixo
2026-05-20 20:00:00,Sao_Paulo,16.5,92.0,0.0,3.7,-0.2542796246003193,Baixo
2026-05-20 21:00:00,Sao_Paulo,16.2,91.0,0.0,3.7,-0.2542796246003193,Baixo
2026-05-20 22:00:00,Sao_Paulo,16.1,92.0,0.0,3.7,-0.2542796246003193,Baixo
2026-05-20 23:00:00,Sao_Paulo,16.0,93.0,0.0,3.7,-0.2542796246003193,Baixo
2026-05-21 00:00:00,Sao_Paulo,16.0,93.0,0.0,3.7,-0.2542796246003193,Baixo
2026-05-21 01:00:00,Sao_Paulo,15.8,94.0,0.0,3.7,-0.2542796246003193,Baixo
2026-05-21 02:00:00,Sao_Paulo,15.7,94.0,0.0,3.7,-0.2542796246003193,Baixo
2026-05-21 03:00:00,Sao_Paulo,15.5,91.0,0.0,3.7,-0.2542796246003193,Baixo
2026-05-21 04:00:00,Sao_Paulo,15.4,91.0,0.0,3.3,-0.2542796246003193,Baixo
2026-05-21 05:00:00,Sao_Paulo,14.9,93.0,0.0,3.2,-0.2542796246003193,Baixo
2026-05-21 06:00:00,Sao_Paulo,14.6,94.0,0.0,2.9,-0.2542796246003193,Baixo
2026-05-21 07:00:00,Sao_Paulo,14.6,93.0,0.0,2.6,-0.2542796246003193,Baixo
2026-05-21 08:00:00,Sao_Paulo,15.1,92.0,0.0,0.7999999999999998,-0.2542796246003193,Baixo
2026-05-21 09:00:00,Sao_Paulo,15.6,90.0,0.2,0.8999999999999999,-0.2542796246003193,Baixo
2026-05-21 10:00:00,Sao_Paulo,16.0,85.0,0.3,1.0999999999999996,-0.2542796246003193,Baixo
2026-05-21 11:00:00,Sao_Paulo,16.5,81.0,0.0,0.9999999999999998,-0.2542796246003193,Baixo
2026-05-21 12:00:00,Sao_Paulo,16.9,79.0,0.0,0.8999999999999998,-0.2542796246003193,Baixo
2026-05-21 13:00:00,Sao_Paulo,17.1,76.0,0.1,0.8999999999999998,-0.2542796246003193,Baixo
2026-05-21 14:00:00,Sao_Paulo,17.4,75.0,0.1,0.9999999999999998,-0.2542796246003193,Baixo
2026-05-21 15:00:00,Sao_Paulo,16.2,80.0,0.0,0.9999999999999998,-0.2542796246003193,Baixo
2026-05-21 16:00:00,Sao_Paulo,15.0,85.0,0.1,0.9999999999999998,-0.2542796246003193,Baixo
2026-05-21 17:00:00,Sao_Paulo,14.4,86.0,0.0,0.8999999999999998,-0.2542796246003193,Baixo
2026-05-21 18:00:00,Sao_Paulo,13.9,89.0,0.0,0.7999999999999998,-0.2542796246003193,Baixo
2026-05-21 19:00:00,Sao_Paulo,13.7,90.0,0.0,0.7999999999999998,-0.2542796246003193,Baixo
2026-05-21 20:00:00,Sao_Paulo,13.7,90.0,0.0,0.7999999999999998,-0.2542796246003193,Baixo
2026-05-21 21:00:00,Sao_Paulo,13.8,92.0,0.0,0.7999999999999998,-0.2542796246003193,Baixo
2026-05-21 22:00:00,Sao_Paulo,13.7,91.0,0.0,0.7999999999999998,-0.2542796246003193,Baixo
2026-05-21 23:00:00,Sao_Paulo,13.8,90.0,0.0,0.7999999999999998,-0.2542796246003193,Baixo
2026-05-22 00:00:00,Sao_Paulo,13.6,92.0,0.0,0.7999999999999998,-0.2542796246003193,Baixo
2026-05-22 01:00:00,Sao_Paulo,13.6,92.0,0.0,0.7999999999999998,-0.2542796246003193,Baixo
2026-05-22 02:00:00,Sao_Paulo,13.6,92.0,0.0,0.7999999999999998,-0.2542796246003193,Baixo
2026-05-22 03:00:00,Sao_Paulo,13.6,92.0,0.0,0.7999999999999998,-0.2542796246003193,Baixo
2026-05-22 04:00:00,Sao_Paulo,13.4,92.0,0.0,0.7999999999999998,-0.2542796246003193,Baixo
2026-05-22 05:00:00,Sao_Paulo,13.3,93.0,0.0,0.7999999999999998,-0.2542796246003193,Baixo
2026-05-22 06:00:00,Sao_Paulo,13.4,93.0,0.0,0.7999999999999998,-0.2542796246003193,Baixo
2026-05-22 07:00:00,Sao_Paulo,13.2,94.0,0.0,0.7999999999999998,-0.2542796246003193,Baixo
2026-05-22 08:00:00,Sao_Paulo,13.4,93.0,0.0,0.7999999999999998,-0.2542796246003193,Baixo
2026-05-22 09:00:00,Sao_Paulo,14.4,89.0,0.0,0.5999999999999999,-0.2542796246003193,Baixo
2026-05-22 10:00:00,Sao_Paulo,15.1,86.0,0.0,0.2999999999999998,-0.2542796246003193,Baixo
2026-05-22 11:00:00,Sao_Paulo,15.4,84.0,0.2,0.4999999999999998,-0.2542796246003193,Baixo
2026-05-22 12:00:00,Sao_Paulo,15.3,86.0,0.2,0.6999999999999998,-0.2542796246003193,Baixo
2026-05-22 13:00:00,Sao_Paulo,15.6,84.0,0.1,0.6999999999999998,-0.2542796246003193,Baixo
2026-05-22 14:00:00,Sao_Paulo,15.6,83.0,0.1,0.6999999999999998,-0.2542796246003193,Baixo
2026-05-22 15:00:00,Sao_Paulo,16.1,81.0,0.0,0.6999999999999997,-0.2542796246003193,Baixo
2026-05-22 16:00:00,Sao_Paulo,16.2,81.0,0.0,0.5999999999999998,-0.2542796246003193,Baixo
2026-05-22 17:00:00,Sao_Paulo,15.6,84.0,0.0,0.5999999999999998,-0.2542796246003193,Baixo
2026-05-22 18:00:00,Sao_Paulo,14.8,90.0,0.0,0.5999999999999998,-0.2542796246003193,Baixo
2026-05-22 19:00:00,Sao_Paulo,14.4,93.0,0.0,0.5999999999999998,-0.2542796246003193,Baixo
2026-05-22 20:00:00,Sao_Paulo,14.1,94.0,0.0,0.5999999999999998,-0.2542796246003193,Baixo
2026-05-22 21:00:00,Sao_Paulo,14.1,94.0,0.0,0.5999999999999998,-0.2542796246003193,Baixo
2026-05-22 22:00:00,Sao_Paulo,14.0,96.0,0.1,0.6999999999999997,-0.2542796246003193,Baixo
2026-05-22 23:00:00,Sao_Paulo,14.1,98.0,0.0,0.6999999999999997,-0.2542796246003193,Baixo
2026-05-23 00:00:00,Sao_Paulo,14.4,97.0,0.0,0.6999999999999997,-0.2542796246003193,Baixo
2026-05-23 01:00:00,Sao_Paulo,14.6,97.0,0.0,0.6999999999999997,-0.2542796246003193,Baixo
2026-05-23 02:00:00,Sao_Paulo,14.8,97.0,0.0,0.6999999999999997,-0.2542796246003193,Baixo
2026-05-23 03:00:00,Sao_Paulo,14.7,97.0,0.0,0.6999999999999997,-0.2542796246003193,Baixo
2026-05-23 04:00:00,Sao_Paulo,14.5,98.0,0.0,0.6999999999999997,-0.2542796246003193,Baixo
2026-05-23 05:00:00,Sao_Paulo,14.5,98.0,0.0,0.6999999999999997,-0.2542796246003193,Baixo
2026-05-23 06:00:00,Sao_Paulo,14.6,97.0,0.0,0.6999999999999997,-0.2542796246003193,Baixo
2026-05-23 07:00:00,Sao_Paulo,14.6,97.0,0.0,0.6999999999999997,-0.2542796246003193,Baixo
2026-05-23 08:00:00,Sao_Paulo,15.2,95.0,0.4,1.1,-0.2542796246003193,Baixo
2026-05-23 09:00:00,Sao_Paulo,15.4,96.0,0.5,1.6,-0.2542796246003193,Baixo
2026-05-23 10:00:00,Sao_Paulo,15.6,96.0,7.0,8.6,-0.2542796246003193,Baixo
2026-05-23 11:00:00,Sao_Paulo,18.5,78.0,0.1,8.5,-0.2542796246003193,Baixo
2026-05-23 12:00:00,Sao_Paulo,19.8,75.0,0.0,8.299999999999999,-0.2542796246003193,Baixo
2026-05-23 13:00:00,Sao_Paulo,20.4,74.0,0.0,8.2,-0.2542796246003193,Baixo
2026-05-23 14:00:00,Sao_Paulo,21.0,72.0,0.2,8.3,-0.2542796246003193,Baixo
2026-05-23 15:00:00,Sao_Paulo,19.8,79.0,0.5,8.8,-0.2542796246003193,Baixo
2026-05-23 16:00:00,Sao_Paulo,19.0,87.0,2.1,10.9,-0.2542796246003193,Baixo
2026-05-23 17:00:00,Sao_Paulo,18.5,91.0,0.8,11.7,-0.2542796246003193,Baixo
2026-05-23 18:00:00,Sao_Paulo,17.0,97.0,3.3,15.0,-0.2542796246003193,Baixo
2026-05-23 19:00:00,Sao_Paulo,16.6,98.0,0.9,15.9,-0.2542796246003193,Baixo
2026-05-23 20:00:00,Sao_Paulo,16.0,98.0,1.5,17.4,-0.2542796246003193,Baixo
2026-05-23 21:00:00,Sao_Paulo,16.5,98.0,4.2,21.6,-0.2542796246003193,Baixo
2026-05-23 22:00:00,Sao_Paulo,16.1,98.0,1.5,23.0,-0.2542796246003193,Baixo
2026-05-23 23:00:00,Sao_Paulo,15.8,98.0,3.9,26.9,-0.2542796246003193,Baixo
2026-05-24 00:00:00,Sao_Paulo,15.9,98.0,0.6,27.5,-0.2542796246003193,Médio
2026-05-24 01:00:00,Sao_Paulo,15.6,98.0,0.5,28.0,-0.2542796246003193,Médio
2026-05-24 02:00:00,Sao_Paulo,15.2,100.0,0.1,28.1,-0.2542796246003193,Médio
2026-05-24 03:00:00,Sao_Paulo,15.6,99.0,0.7,28.8,-0.2542796246003193,Médio
2026-05-24 04:00:00,Sao_Paulo,15.5,100.0,0.1,28.9,-0.2542796246003193,Médio
2026-05-24 05:00:00,Sao_Paulo,15.2,100.0,0.0,28.9,-0.2542796246003193,Baixo
2026-05-24 06:00:00,Sao_Paulo,15.5,98.0,0.1,29.0,-0.2542796246003193,Médio
2026-05-24 07:00:00,Sao_Paulo,15.9,98.0,0.2,29.2,-0.2542796246003193,Médio
2026-05-24 08:00:00,Sao_Paulo,16.8,96.0,0.1,28.9,-0.2542796246003193,Baixo
2026-05-24 09:00:00,Sao_Paulo,18.0,93.0,0.2,28.6,-0.2542796246003193,Baixo
2026-05-24 10:00:00,Sao_Paulo,20.5,82.0,0.0,21.6,-0.2542796246003193,Baixo
2026-05-24 11:00:00,Sao_Paulo,22.1,75.0,0.1,21.6,-0.2542796246003193,Baixo
2026-05-24 12:00:00,Sao_Paulo,23.1,69.0,0.1,21.7,-0.2542796246003193,Baixo
2026-05-24 13:00:00,Sao_Paulo,23.8,65.0,0.1,21.8,-0.2542796246003193,Baixo
2026-05-24 14:00:00,Sao_Paulo,19.1,86.0,1.9,23.5,-0.2542796246003193,Baixo
2026-05-24 15:00:00,Sao_Paulo,19.5,86.0,0.7,23.7,-0.2542796246003193,Baixo
2026-05-24 16:00:00,Sao_Paulo,20.1,80.0,0.0,21.6,-0.2542796246003193,Baixo
2026-05-24 17:00:00,Sao_Paulo,19.8,85.0,0.5,21.3,-0.2542796246003193,Baixo
2026-05-24 18:00:00,Sao_Paulo,19.0,91.0,0.9,18.9,-0.2542796246003193,Baixo
2026-05-24 19:00:00,Sao_Paulo,18.4,94.0,0.0,18.0,-0.2542796246003193,Baixo
2026-05-24 20:00:00,Sao_Paulo,18.0,96.0,0.0,16.5,-0.2542796246003193,Baixo
2026-05-24 21:00:00,Sao_Paulo,16.8,97.0,0.3,12.6,-0.2542796246003193,Baixo
2026-05-24 22:00:00,Sao_Paulo,17.3,97.0,3.7,14.8,-0.2542796246003193,Baixo
2026-05-24 23:00:00,Sao_Paulo,16.9,96.0,0.0,10.9,-0.2542796246003193,Baixo
2026-05-25 00:00:00,Sao_Paulo,15.9,97.0,0.0,10.3,-0.2542796246003193,Baixo
2026-05-25 01:00:00,Sao_Paulo,15.1,97.0,0.0,9.8,-0.2542796246003193,Baixo
2026-05-25 02:00:00,Sao_Paulo,14.8,97.0,0.2,9.9,-0.2542796246003193,Baixo
2026-05-25 03:00:00,Sao_Paulo,15.1,96.0,0.1,9.3,-0.2542796246003193,Baixo
2026-05-25 04:00:00,Sao_Paulo,15.1,96.0,0.0,9.2,-0.2542796246003193,Baixo
2026-05-25 05:00:00,Sao_Paulo,15.1,95.0,0.0,9.2,-0.2542796246003193,Baixo
2026-05-25 06:00:00,Sao_Paulo,14.9,95.0,0.0,9.1,-0.2542796246003193,Baixo
2026-05-25 07:00:00,Sao_Paulo,14.9,95.0,0.0,8.9,-0.2542796246003193,Baixo
2026-05-25 08:00:00,Sao_Paulo,15.4,92.0,0.0,8.799999999999999,-0.2542796246003193,Baixo
2026-05-25 09:00:00,Sao_Paulo,16.7,89.0,0.0,8.6,-0.2542796246003193,Baixo
2026-05-25 10:00:00,Sao_Paulo,18.2,82.0,0.0,8.6,-0.2542796246003193,Baixo
2026-05-25 11:00:00,Sao_Paulo,19.6,77.0,0.0,8.5,-0.2542796246003193,Baixo
2026-05-25 12:00:00,Sao_Paulo,21.1,71.0,0.0,8.4,-0.2542796246003193,Baixo
2026-05-25 13:00:00,Sao_Paulo,22.5,66.0,0.0,8.299999999999999,-0.2542796246003193,Baixo
2026-05-25 14:00:00,Sao_Paulo,22.6,67.0,0.0,6.4,-0.2542796246003193,Baixo
2026-05-25 15:00:00,Sao_Paulo,22.5,67.0,0.2,5.9,-0.2542796246003193,Baixo
2026-05-25 16:00:00,Sao_Paulo,22.1,70.0,0.5,6.4,-0.2542796246003193,Baixo
2026-05-25 17:00:00,Sao_Paulo,20.6,77.0,0.0,5.9,-0.2542796246003193,Baixo
2026-05-25 18:00:00,Sao_Paulo,18.1,90.0,0.0,5.0,-0.2542796246003193,Baixo
2026-05-25 19:00:00,Sao_Paulo,16.9,96.0,0.0,5.0,-0.2542796246003193,Baixo
2026-05-25 20:00:00,Sao_Paulo,16.5,97.0,0.0,5.0,-0.2542796246003193,Baixo
2026-05-25 21:00:00,Sao_Paulo,16.8,95.0,0.0,4.7,-0.2542796246003193,Baixo
2026-05-25 22:00:00,Sao_Paulo,16.9,94.0,0.0,1.0,-0.2542796246003193,Baixo
2026-05-25 23:00:00,Sao_Paulo,16.6,95.0,0.0,1.0,-0.2542796246003193,Baixo
2026-05-26 00:00:00,Sao_Paulo,16.5,97.0,0.0,1.0,-0.2542796246003193,Baixo
2026-05-26 01:00:00,Sao_Paulo,16.3,97.0,0.0,1.0,-0.2542796246003193,Baixo
2026-05-26 02:00:00,Sao_Paulo,16.3,97.0,0.0,0.8,-0.2542796246003193,Baixo
2026-05-26 03:00:00,Sao_Paulo,16.4,98.0,0.0,0.7,-0.2542796246003193,Baixo
2026-05-26 04:00:00,Sao_Paulo,16.2,100.0,0.0,0.7,-0.2542796246003193,Baixo
2026-05-26 05:00:00,Sao_Paulo,16.1,99.0,0.0,0.7,-0.2542796246003193,Baixo
2026-05-26 06:00:00,Sao_Paulo,16.2,98.0,0.0,0.7,-0.2542796246003193,Baixo
2026-05-26 07:00:00,Sao_Paulo,16.3,98.0,0.0,0.7,-0.2542796246003193,Baixo
2026-05-26 08:00:00,Sao_Paulo,16.7,96.0,0.0,0.7,-0.2542796246003193,Baixo
2026-05-26 09:00:00,Sao_Paulo,17.8,94.0,0.0,0.7,-0.2542796246003193,Baixo
2026-05-26 10:00:00,Sao_Paulo,19.7,83.0,0.2,0.8999999999999999,-0.2542796246003193,Baixo
2026-05-26 11:00:00,Sao_Paulo,21.6,76.0,0.0,0.8999999999999999,-0.2542796246003193,Baixo
2026-05-26 12:00:00,Sao_Paulo,23.7,68.0,0.0,0.8999999999999999,-0.2542796246003193,Baixo
2026-05-26 13:00:00,Sao_Paulo,24.8,58.0,0.2,1.1,-0.2542796246003193,Baixo
2026-05-26 14:00:00,Sao_Paulo,23.5,64.0,0.5,1.6,-0.2542796246003193,Baixo
2026-05-26 15:00:00,Sao_Paulo,25.8,51.0,1.0,2.4,-0.2542796246003193,Baixo
2026-05-26 16:00:00,Sao_Paulo,24.9,57.0,0.0,1.9,-0.2542796246003193,Baixo
2026-05-26 17:00:00,Sao_Paulo,23.7,65.0,0.0,1.9,-0.2542796246003193,Baixo
2026-05-26 18:00:00,Sao_Paulo,22.5,73.0,0.0,1.9,-0.2542796246003193,Baixo
2026-05-26 19:00:00,Sao_Paulo,21.6,79.0,0.0,1.9,-0.2542796246003193,Baixo
2026-05-26 20:00:00,Sao_Paulo,20.8,85.0,0.0,1.9,-0.2542796246003193,Baixo
2026-05-26 21:00:00,Sao_Paulo,20.3,85.0,0.0,1.9,-0.2542796246003193,Baixo
2026-05-26 22:00:00,Sao_Paulo,19.5,87.0,0.0,1.9,-0.2542796246003193,Baixo
2026-05-26 23:00:00,Sao_Paulo,19.0,89.0,0.0,1.9,-0.2542796246003193,Baixo
2026-05-27 00:00:00,Sao_Paulo,18.4,91.0,0.0,1.9,-0.2542796246003193,Baixo
2026-05-27 01:00:00,Sao_Paulo,17.5,94.0,0.0,1.9,-0.2542796246003193,Baixo
2026-05-27 02:00:00,Sao_Paulo,17.0,96.0,0.0,1.9,-0.2542796246003193,Baixo
2026-05-27 03:00:00,Sao_Paulo,17.5,93.0,0.0,1.9,-0.2542796246003193,Baixo
2026-05-27 04:00:00,Sao_Paulo,16.9,96.0,0.0,1.9,-0.2542796246003193,Baixo
2026-05-27 05:00:00,Sao_Paulo,16.6,97.0,0.0,1.9,-0.2542796246003193,Baixo
2026-05-27 06:00:00,Sao_Paulo,15.9,99.0,0.0,1.9,-0.2542796246003193,Baixo
2026-05-27 07:00:00,Sao_Paulo,15.6,99.0,0.0,1.9,-0.2542796246003193,Baixo
2026-05-27 08:00:00,Sao_Paulo,16.9,98.0,0.0,1.9,-0.2542796246003193,Baixo
2026-05-27 09:00:00,Sao_Paulo,18.2,93.0,0.0,1.9,-0.2542796246003193,Baixo
2026-05-27 10:00:00,Sao_Paulo,20.4,84.0,0.1,1.8,-0.2542796246003193,Baixo
2026-05-27 11:00:00,Sao_Paulo,21.7,77.0,0.0,1.8,-0.2542796246003193,Baixo
2026-05-27 12:00:00,Sao_Paulo,22.8,70.0,0.1,1.9,-0.2542796246003193,Baixo
2026-05-27 13:00:00,Sao_Paulo,21.6,73.0,0.1,1.8,-0.2542796246003193,Baixo
2026-05-27 14:00:00,Sao_Paulo,20.2,81.0,0.9,2.2,-0.2542796246003193,Baixo
2026-05-27 15:00:00,Sao_Paulo,20.0,79.0,0.2,1.4,-0.2542796246003193,Baixo
2026-05-27 16:00:00,Sao_Paulo,18.8,83.0,0.1,1.5,-0.2542796246003193,Baixo
2026-05-27 17:00:00,Sao_Paulo,17.5,86.0,0.0,1.5,-0.2542796246003193,Baixo
2026-05-27 18:00:00,Sao_Paulo,16.6,88.0,0.0,1.5,-0.2542796246003193,Baixo
2026-05-27 19:00:00,Sao_Paulo,16.1,89.0,0.0,1.5,-0.2542796246003193,Baixo
2026-05-27 20:00:00,Sao_Paulo,15.9,89.0,0.0,1.5,-0.2542796246003193,Baixo
2026-05-27 21:00:00,Sao_Paulo,15.8,89.0,0.0,1.5,-0.2542796246003193,Baixo
2026-05-27 22:00:00,Sao_Paulo,14.9,92.0,0.0,1.5,-0.2542796246003193,Baixo
2026-05-27 23:00:00,Sao_Paulo,14.4,93.0,0.0,1.5,-0.2542796246003193,Baixo
2026-05-28 00:00:00,Sao_Paulo,14.2,93.0,0.0,1.5,-0.2542796246003193,Baixo
2026-05-28 01:00:00,Sao_Paulo,14.5,90.0,0.0,1.5,-0.2542796246003193,Baixo
2026-05-28 02:00:00,Sao_Paulo,13.9,94.0,0.0,1.5,-0.2542796246003193,Baixo
